sweep_id,image_filename,timestamp,sweep_type,zone_level,quality_score,zone_state,ml_label,ml_notes,ml_confidence,reviewed
203_BEA_20210406_0930_180.98,203_BEA_20210406_0930_180.98.png,4/6/21 9:30,BEARISH,180.98,68.9,tested,,,,
204_BEA_20210406_1130_180.98,204_BEA_20210406_1130_180.98.png,4/6/21 11:30,BEARISH,180.98,57.1,tested,,,,
205_BEA_20210406_1230_180.98,205_BEA_20210406_1230_180.98.png,4/6/21 12:30,BEARISH,180.98,57,tested,,,,
206_BEA_20210406_1530_180.98,206_BEA_20210406_1530_180.98.png,4/6/21 15:30,BEARISH,180.98,45.5,tested,,,,
207_BEA_20210407_0930_180.98,207_BEA_20210407_0930_180.98.png,4/7/21 9:30,BEARISH,180.98,55.3,tested,,,,
208_BEA_20210407_1030_180.98,208_BEA_20210407_1030_180.98.png,4/7/21 10:30,BEARISH,180.98,56.4,tested,,,,
209_BEA_20210407_1130_180.98,209_BEA_20210407_1130_180.98.png,4/7/21 11:30,BEARISH,180.98,58.3,tested,,,,
210_BEA_20210407_1330_180.98,210_BEA_20210407_1330_180.98.png,4/7/21 13:30,BEARISH,180.98,57.4,tested,,,,
211_BEA_20210407_1430_180.98,211_BEA_20210407_1430_180.98.png,4/7/21 14:30,BEARISH,180.98,56.9,tested,,,,
212_BEA_20210408_1030_180.98,212_BEA_20210408_1030_180.98.png,4/8/21 10:30,BEARISH,180.98,52,tested,,,,
213_BEA_20210408_1230_180.98,213_BEA_20210408_1230_180.98.png,4/8/21 12:30,BEARISH,180.98,56,tested,,,,
214_BEA_20210409_0930_180.98,214_BEA_20210409_0930_180.98.png,4/9/21 9:30,BEARISH,180.98,55.6,tested,,,,
215_BEA_20210409_1030_180.98,215_BEA_20210409_1030_180.98.png,4/9/21 10:30,BEARISH,180.98,56.1,tested,,,,
216_BEA_20210409_1330_180.98,216_BEA_20210409_1330_180.98.png,4/9/21 13:30,BEARISH,180.98,56.6,tested,,,,
217_BEA_20210412_1030_180.98,217_BEA_20210412_1030_180.98.png,4/12/21 10:30,BEARISH,180.98,56.4,tested,,,,
218_BEA_20210412_1330_180.98,218_BEA_20210412_1330_180.98.png,4/12/21 13:30,BEARISH,180.98,45.8,tested,,,,
219_BEA_20210412_1530_180.98,219_BEA_20210412_1530_180.98.png,4/12/21 15:30,BEARISH,180.98,43.9,tested,,,,
220_BEA_20210414_0930_180.98,220_BEA_20210414_0930_180.98.png,4/14/21 9:30,BEARISH,180.98,92.3,tested,VAILD,,MEDIUM,YES
221_BEA_20210414_1030_180.98,221_BEA_20210414_1030_180.98.png,4/14/21 10:30,BEARISH,180.98,70.2,tested,VAILD,,MEDIUM,YES
222_BEA_20210414_1230_180.98,222_BEA_20210414_1230_180.98.png,4/14/21 12:30,BEARISH,180.98,56.4,tested,,,,
223_BEA_20210414_1330_180.98,223_BEA_20210414_1330_180.98.png,4/14/21 13:30,BEARISH,180.98,59.6,tested,,,,
224_BEA_20210414_1430_180.98,224_BEA_20210414_1430_180.98.png,4/14/21 14:30,BEARISH,180.98,63.8,tested,,,,
225_BEA_20210414_1530_180.98,225_BEA_20210414_1530_180.98.png,4/14/21 15:30,BEARISH,180.98,64.5,tested,,,,
226_BEA_20210415_0930_180.98,226_BEA_20210415_0930_180.98.png,4/15/21 9:30,BEARISH,180.98,65.5,tested,,,,
227_BEA_20210415_1030_180.98,227_BEA_20210415_1030_180.98.png,4/15/21 10:30,BEARISH,180.98,54.9,tested,,,,
228_BEA_20210415_1230_180.98,228_BEA_20210415_1230_180.98.png,4/15/21 12:30,BEARISH,180.98,58.4,tested,,,,
229_BEA_20210415_1430_180.98,229_BEA_20210415_1430_180.98.png,4/15/21 14:30,BEARISH,180.98,52.3,tested,,,,
230_BEA_20210416_0930_180.98,230_BEA_20210416_0930_180.98.png,4/16/21 9:30,BEARISH,180.98,55.6,tested,,,,
231_BEA_20210416_1330_180.98,231_BEA_20210416_1330_180.98.png,4/16/21 13:30,BEARISH,180.98,59.9,tested,,,,
232_BEA_20210416_1430_180.98,232_BEA_20210416_1430_180.98.png,4/16/21 14:30,BEARISH,180.98,50.8,tested,,,,
233_BEA_20210419_0930_180.98,233_BEA_20210419_0930_180.98.png,4/19/21 9:30,BEARISH,180.98,92.2,tested,VAILD,,MEDIUM,YES
234_BEA_20210419_1230_180.98,234_BEA_20210419_1230_180.98.png,4/19/21 12:30,BEARISH,180.98,51.5,tested,,,,
235_BEA_20210419_1330_180.98,235_BEA_20210419_1330_180.98.png,4/19/21 13:30,BEARISH,180.98,54.9,tested,,,,
236_BEA_20210420_1030_180.98,236_BEA_20210420_1030_180.98.png,4/20/21 10:30,BEARISH,180.98,57.6,tested,,,,
237_BEA_20210420_1230_180.98,237_BEA_20210420_1230_180.98.png,4/20/21 12:30,BEARISH,180.98,62.4,tested,,,,
238_BEA_20210420_1530_180.98,238_BEA_20210420_1530_180.98.png,4/20/21 15:30,BEARISH,180.98,40.7,tested,,,,
239_BEA_20210421_0930_180.98,239_BEA_20210421_0930_180.98.png,4/21/21 9:30,BEARISH,180.98,63.2,tested,,,,
240_BEA_20210421_1230_180.98,240_BEA_20210421_1230_180.98.png,4/21/21 12:30,BEARISH,180.98,58.2,tested,,,,
241_BEA_20210422_0930_180.98,241_BEA_20210422_0930_180.98.png,4/22/21 9:30,BEARISH,180.98,85.7,tested,INVAILD,,HIGH,YES
242_BEA_20210422_1030_180.98,242_BEA_20210422_1030_180.98.png,4/22/21 10:30,BEARISH,180.98,55,tested,,,,
243_BEA_20210422_1230_180.98,243_BEA_20210422_1230_180.98.png,4/22/21 12:30,BEARISH,180.98,63.1,tested,,,,
244_BEA_20210422_1330_180.98,244_BEA_20210422_1330_180.98.png,4/22/21 13:30,BEARISH,180.98,55.1,tested,,,,
245_BEA_20210422_1430_180.98,245_BEA_20210422_1430_180.98.png,4/22/21 14:30,BEARISH,180.98,61,tested,,,,
246_BEA_20210422_1530_180.98,246_BEA_20210422_1530_180.98.png,4/22/21 15:30,BEARISH,180.98,53.3,tested,,,,
247_BEA_20210423_1130_180.98,247_BEA_20210423_1130_180.98.png,4/23/21 11:30,BEARISH,180.98,51.4,tested,,,,
248_BEA_20210423_1330_180.98,248_BEA_20210423_1330_180.98.png,4/23/21 13:30,BEARISH,180.98,60.2,tested,,,,
249_BEA_20210426_1130_180.98,249_BEA_20210426_1130_180.98.png,4/26/21 11:30,BEARISH,180.98,55.1,tested,,,,
250_BEA_20210426_1230_180.98,250_BEA_20210426_1230_180.98.png,4/26/21 12:30,BEARISH,180.98,49.5,tested,,,,
251_BEA_20210427_0930_180.98,251_BEA_20210427_0930_180.98.png,4/27/21 9:30,BEARISH,180.98,85.2,tested,INVAILD,,HIGH,YES
252_BEA_20210427_1130_180.98,252_BEA_20210427_1130_180.98.png,4/27/21 11:30,BEARISH,180.98,56.2,tested,,,,
253_BEA_20210427_1230_180.98,253_BEA_20210427_1230_180.98.png,4/27/21 12:30,BEARISH,180.98,48.4,tested,,,,
254_BEA_20210427_1330_180.98,254_BEA_20210427_1330_180.98.png,4/27/21 13:30,BEARISH,180.98,53.5,tested,,,,
255_BEA_20210427_1430_180.98,255_BEA_20210427_1430_180.98.png,4/27/21 14:30,BEARISH,180.98,45,tested,,,,
256_BEA_20210427_1530_180.98,256_BEA_20210427_1530_180.98.png,4/27/21 15:30,BEARISH,180.98,51.9,tested,,,,
257_BEA_20210428_0930_180.98,257_BEA_20210428_0930_180.98.png,4/28/21 9:30,BEARISH,180.98,67.4,tested,,,,
258_BEA_20210428_1030_180.98,258_BEA_20210428_1030_180.98.png,4/28/21 10:30,BEARISH,180.98,57.8,tested,,,,
259_BEA_20210428_1130_180.98,259_BEA_20210428_1130_180.98.png,4/28/21 11:30,BEARISH,180.98,54.3,tested,,,,
260_BEA_20210428_1330_180.98,260_BEA_20210428_1330_180.98.png,4/28/21 13:30,BEARISH,180.98,57.9,tested,,,,
261_BEA_20210428_1530_180.98,261_BEA_20210428_1530_180.98.png,4/28/21 15:30,BEARISH,180.98,49,tested,,,,
262_BEA_20210429_0930_180.98,262_BEA_20210429_0930_180.98.png,4/29/21 9:30,BEARISH,180.98,57.8,tested,,,,
263_BEA_20210429_1030_180.98,263_BEA_20210429_1030_180.98.png,4/29/21 10:30,BEARISH,180.98,66.5,tested,,,,
264_BEA_20210429_1130_180.98,264_BEA_20210429_1130_180.98.png,4/29/21 11:30,BEARISH,180.98,59.2,tested,,,,
265_BEA_20210429_1430_180.98,265_BEA_20210429_1430_180.98.png,4/29/21 14:30,BEARISH,180.98,55.9,tested,,,,
266_BEA_20210429_1530_180.98,266_BEA_20210429_1530_180.98.png,4/29/21 15:30,BEARISH,180.98,37.1,tested,,,,
267_BEA_20210430_1330_180.98,267_BEA_20210430_1330_180.98.png,4/30/21 13:30,BEARISH,180.98,58.6,tested,,,,
268_BEA_20210503_0930_180.98,268_BEA_20210503_0930_180.98.png,5/3/21 9:30,BEARISH,180.98,75.7,tested,INVAILD,,HIGH,YES
269_BEA_20210503_1030_180.98,269_BEA_20210503_1030_180.98.png,5/3/21 10:30,BEARISH,180.98,56.3,tested,,,,
270_BEA_20210503_1230_180.98,270_BEA_20210503_1230_180.98.png,5/3/21 12:30,BEARISH,180.98,52.6,tested,,,,
271_BEA_20210503_1530_180.98,271_BEA_20210503_1530_180.98.png,5/3/21 15:30,BEARISH,180.98,39.2,tested,,,,
272_BEA_20210504_0930_180.98,272_BEA_20210504_0930_180.98.png,5/4/21 9:30,BEARISH,180.98,88.8,tested,INVAILD,,HIGH,YES
273_BEA_20210504_1030_180.98,273_BEA_20210504_1030_180.98.png,5/4/21 10:30,BEARISH,180.98,64,tested,,,,
274_BEA_20210504_1330_180.98,274_BEA_20210504_1330_180.98.png,5/4/21 13:30,BEARISH,180.98,57.3,tested,,,,
275_BEA_20210505_0930_180.98,275_BEA_20210505_0930_180.98.png,5/5/21 9:30,BEARISH,180.98,73.4,tested,INVAILD,,HIGH,YES
276_BEA_20210505_1130_180.98,276_BEA_20210505_1130_180.98.png,5/5/21 11:30,BEARISH,180.98,58.8,tested,,,,
277_BEA_20210505_1330_180.98,277_BEA_20210505_1330_180.98.png,5/5/21 13:30,BEARISH,180.98,54,tested,,,,
278_BEA_20210505_1430_180.98,278_BEA_20210505_1430_180.98.png,5/5/21 14:30,BEARISH,180.98,59.1,tested,,,,
279_BEA_20210506_0930_180.98,279_BEA_20210506_0930_180.98.png,5/6/21 9:30,BEARISH,180.98,76.5,tested,INVAILD,,HIGH,YES
280_BEA_20210506_1030_180.98,280_BEA_20210506_1030_180.98.png,5/6/21 10:30,BEARISH,180.98,55.3,tested,,,,
281_BEA_20210506_1230_180.98,281_BEA_20210506_1230_180.98.png,5/6/21 12:30,BEARISH,180.98,57.7,tested,,,,
282_BEA_20210506_1330_180.98,282_BEA_20210506_1330_180.98.png,5/6/21 13:30,BEARISH,180.98,57.7,tested,,,,
283_BEA_20210507_1130_180.98,283_BEA_20210507_1130_180.98.png,5/7/21 11:30,BEARISH,180.98,57.2,tested,,,,
284_BEA_20210507_1230_180.98,284_BEA_20210507_1230_180.98.png,5/7/21 12:30,BEARISH,180.98,51.3,tested,,,,
285_BEA_20210510_0930_180.98,285_BEA_20210510_0930_180.98.png,5/10/21 9:30,BEARISH,180.98,86.4,tested,INVAILD,,HIGH,YES
286_BEA_20210510_1030_180.98,286_BEA_20210510_1030_180.98.png,5/10/21 10:30,BEARISH,180.98,58.1,tested,,,,
287_BEA_20210510_1130_180.98,287_BEA_20210510_1130_180.98.png,5/10/21 11:30,BEARISH,180.98,56.2,tested,,,,
288_BEA_20210510_1230_180.98,288_BEA_20210510_1230_180.98.png,5/10/21 12:30,BEARISH,180.98,55.4,tested,,,,
289_BEA_20210510_1330_180.98,289_BEA_20210510_1330_180.98.png,5/10/21 13:30,BEARISH,180.98,53,tested,,,,
290_BEA_20210510_1430_180.98,290_BEA_20210510_1430_180.98.png,5/10/21 14:30,BEARISH,180.98,51,tested,,,,
291_BEA_20210510_1530_180.98,291_BEA_20210510_1530_180.98.png,5/10/21 15:30,BEARISH,180.98,47.4,tested,,,,
292_BEA_20210511_0930_180.98,292_BEA_20210511_0930_180.98.png,5/11/21 9:30,BEARISH,180.98,86.8,tested,INVAILD,,HIGH,YES
293_BEA_20210511_1130_180.98,293_BEA_20210511_1130_180.98.png,5/11/21 11:30,BEARISH,180.98,56.7,tested,,,,
294_BEA_20210511_1530_180.98,294_BEA_20210511_1530_180.98.png,5/11/21 15:30,BEARISH,180.98,55.6,tested,,,,
295_BEA_20210512_0930_180.98,295_BEA_20210512_0930_180.98.png,5/12/21 9:30,BEARISH,180.98,68.9,tested,,,,
296_BEA_20210512_1030_180.98,296_BEA_20210512_1030_180.98.png,5/12/21 10:30,BEARISH,180.98,58.1,tested,,,,
297_BEA_20210512_1130_180.98,297_BEA_20210512_1130_180.98.png,5/12/21 11:30,BEARISH,180.98,63.9,tested,,,,
298_BEA_20210512_1330_180.98,298_BEA_20210512_1330_180.98.png,5/12/21 13:30,BEARISH,180.98,56.7,tested,,,,
299_BEA_20210512_1430_180.98,299_BEA_20210512_1430_180.98.png,5/12/21 14:30,BEARISH,180.98,61.2,tested,,,,
300_BEA_20210512_1530_180.98,300_BEA_20210512_1530_180.98.png,5/12/21 15:30,BEARISH,180.98,52.4,tested,,,,
301_BEA_20210513_1030_180.98,301_BEA_20210513_1030_180.98.png,5/13/21 10:30,BEARISH,180.98,56.3,tested,,,,
302_BEA_20210513_1230_180.98,302_BEA_20210513_1230_180.98.png,5/13/21 12:30,BEARISH,180.98,58.9,tested,,,,
303_BEA_20210513_1430_180.98,303_BEA_20210513_1430_180.98.png,5/13/21 14:30,BEARISH,180.98,58.1,tested,,,,
304_BEA_20210514_1030_180.98,304_BEA_20210514_1030_180.98.png,5/14/21 10:30,BEARISH,180.98,56.4,tested,,,,
305_BEA_20210514_1130_180.98,305_BEA_20210514_1130_180.98.png,5/14/21 11:30,BEARISH,180.98,56.2,tested,,,,
306_BEA_20210514_1230_180.98,306_BEA_20210514_1230_180.98.png,5/14/21 12:30,BEARISH,180.98,54.6,tested,,,,
307_BEA_20210517_0930_180.98,307_BEA_20210517_0930_180.98.png,5/17/21 9:30,BEARISH,180.98,88.6,tested,INVAILD,,HIGH,YES
308_BEA_20210517_1030_180.98,308_BEA_20210517_1030_180.98.png,5/17/21 10:30,BEARISH,180.98,56.1,tested,,,,
309_BEA_20210517_1130_180.98,309_BEA_20210517_1130_180.98.png,5/17/21 11:30,BEARISH,180.98,57.1,tested,,,,
310_BEA_20210517_1230_180.98,310_BEA_20210517_1230_180.98.png,5/17/21 12:30,BEARISH,180.98,60.3,tested,,,,
311_BEA_20210517_1330_180.98,311_BEA_20210517_1330_180.98.png,5/17/21 13:30,BEARISH,180.98,55.6,tested,,,,
312_BEA_20210518_1130_180.98,312_BEA_20210518_1130_180.98.png,5/18/21 11:30,BEARISH,180.98,57.9,tested,,,,
313_BEA_20210518_1330_180.98,313_BEA_20210518_1330_180.98.png,5/18/21 13:30,BEARISH,180.98,60.8,tested,,,,
314_BEA_20210518_1430_180.98,314_BEA_20210518_1430_180.98.png,5/18/21 14:30,BEARISH,180.98,58.1,tested,,,,
315_BEA_20210518_1530_180.98,315_BEA_20210518_1530_180.98.png,5/18/21 15:30,BEARISH,180.98,59,tested,,,,
316_BEA_20210519_0930_180.98,316_BEA_20210519_0930_180.98.png,5/19/21 9:30,BEARISH,180.98,91,tested,VAILD,,HIGH,YES
317_BEA_20210519_1030_180.98,317_BEA_20210519_1030_180.98.png,5/19/21 10:30,BEARISH,180.98,61.6,tested,,,,
318_BEA_20210519_1330_180.98,318_BEA_20210519_1330_180.98.png,5/19/21 13:30,BEARISH,180.98,55.5,tested,,,,
319_BEA_20210519_1430_180.98,319_BEA_20210519_1430_180.98.png,5/19/21 14:30,BEARISH,180.98,54.6,tested,,,,
320_BEA_20210520_1030_180.98,320_BEA_20210520_1030_180.98.png,5/20/21 10:30,BEARISH,180.98,55.7,tested,,,,
321_BEA_20210520_1130_180.98,321_BEA_20210520_1130_180.98.png,5/20/21 11:30,BEARISH,180.98,55.9,tested,,,,
322_BEA_20210521_1030_180.98,322_BEA_20210521_1030_180.98.png,5/21/21 10:30,BEARISH,180.98,60.7,tested,,,,
323_BEA_20210521_1430_180.98,323_BEA_20210521_1430_180.98.png,5/21/21 14:30,BEARISH,180.98,48.1,tested,,,,
324_BEA_20210521_1530_180.98,324_BEA_20210521_1530_180.98.png,5/21/21 15:30,BEARISH,180.98,51.9,tested,,,,
325_BEA_20210524_1530_180.98,325_BEA_20210524_1530_180.98.png,5/24/21 15:30,BEARISH,180.98,56.9,tested,,,,
326_BEA_20210525_0930_180.98,326_BEA_20210525_0930_180.98.png,5/25/21 9:30,BEARISH,180.98,88.3,tested,INVAILD,,HIGH,YES
327_BEA_20210525_1030_180.98,327_BEA_20210525_1030_180.98.png,5/25/21 10:30,BEARISH,180.98,56.8,tested,,,,
328_BEA_20210525_1430_180.98,328_BEA_20210525_1430_180.98.png,5/25/21 14:30,BEARISH,180.98,48.1,tested,,,,
329_BEA_20210526_1430_180.98,329_BEA_20210526_1430_180.98.png,5/26/21 14:30,BEARISH,180.98,46.8,tested,,,,
330_BEA_20210526_1530_180.98,330_BEA_20210526_1530_180.98.png,5/26/21 15:30,BEARISH,180.98,58.6,tested,,,,
331_BEA_20210527_1030_180.98,331_BEA_20210527_1030_180.98.png,5/27/21 10:30,BEARISH,180.98,57.6,tested,,,,
332_BEA_20210527_1130_180.98,332_BEA_20210527_1130_180.98.png,5/27/21 11:30,BEARISH,180.98,40.1,tested,,,,
333_BEA_20210527_1330_180.98,333_BEA_20210527_1330_180.98.png,5/27/21 13:30,BEARISH,180.98,46.4,tested,,,,
334_BEA_20210527_1430_180.98,334_BEA_20210527_1430_180.98.png,5/27/21 14:30,BEARISH,180.98,17.8,tested,,,,
335_BEA_20210528_0930_180.98,335_BEA_20210528_0930_180.98.png,5/28/21 9:30,BEARISH,180.98,85.3,tested,VAILD,,MEDIUM,YES
336_BEA_20210528_1430_180.98,336_BEA_20210528_1430_180.98.png,5/28/21 14:30,BEARISH,180.98,49.4,tested,,,,
337_BEA_20210528_1530_180.98,337_BEA_20210528_1530_180.98.png,5/28/21 15:30,BEARISH,180.98,57,tested,,,,
338_BEA_20210601_1030_180.98,338_BEA_20210601_1030_180.98.png,6/1/21 10:30,BEARISH,180.98,47.5,tested,,,,
339_BEA_20210601_1230_180.98,339_BEA_20210601_1230_180.98.png,6/1/21 12:30,BEARISH,180.98,46.5,tested,,,,
340_BEA_20210601_1330_180.98,340_BEA_20210601_1330_180.98.png,6/1/21 13:30,BEARISH,180.98,34.3,tested,,,,
341_BEA_20210601_1430_180.98,341_BEA_20210601_1430_180.98.png,6/1/21 14:30,BEARISH,180.98,51.2,tested,,,,
342_BEA_20210602_0930_180.98,342_BEA_20210602_0930_180.98.png,6/2/21 9:30,BEARISH,180.98,74.8,tested,INVAILD,,MEDIUM,YES
343_BEA_20210602_1030_180.98,343_BEA_20210602_1030_180.98.png,6/2/21 10:30,BEARISH,180.98,70.1,tested,INVAILD,,MEDIUM,YES
344_BEA_20210602_1130_180.98,344_BEA_20210602_1130_180.98.png,6/2/21 11:30,BEARISH,180.98,59.5,tested,,,,
345_BEA_20210602_1230_180.98,345_BEA_20210602_1230_180.98.png,6/2/21 12:30,BEARISH,180.98,54.8,tested,,,,
346_BEA_20210602_1430_180.98,346_BEA_20210602_1430_180.98.png,6/2/21 14:30,BEARISH,180.98,45.8,tested,,,,
347_BEA_20210603_0930_180.98,347_BEA_20210603_0930_180.98.png,6/3/21 9:30,BEARISH,180.98,85,tested,INVAILD,,HIGH,YES
348_BEA_20210603_1130_180.98,348_BEA_20210603_1130_180.98.png,6/3/21 11:30,BEARISH,180.98,47.5,tested,,,,
349_BEA_20210603_1330_180.98,349_BEA_20210603_1330_180.98.png,6/3/21 13:30,BEARISH,180.98,85.4,tested,VAILD,,LOW,YES
350_BEA_20210603_1530_180.98,350_BEA_20210603_1530_180.98.png,6/3/21 15:30,BEARISH,180.98,55.8,tested,,,,
351_BEA_20210604_1030_180.98,351_BEA_20210604_1030_180.98.png,6/4/21 10:30,BEARISH,180.98,52.8,tested,,,,
352_BEA_20210604_1130_180.98,352_BEA_20210604_1130_180.98.png,6/4/21 11:30,BEARISH,180.98,42.4,tested,,,,
353_BEA_20210604_1330_180.98,353_BEA_20210604_1330_180.98.png,6/4/21 13:30,BEARISH,180.98,45.4,tested,,,,
354_BEA_20210607_0930_180.98,354_BEA_20210607_0930_180.98.png,6/7/21 9:30,BEARISH,180.98,53.5,tested,,,,
355_BEA_20210607_1030_180.98,355_BEA_20210607_1030_180.98.png,6/7/21 10:30,BEARISH,180.98,54.3,tested,,,,
356_BEA_20210607_1230_180.98,356_BEA_20210607_1230_180.98.png,6/7/21 12:30,BEARISH,180.98,55,tested,,,,
357_BEA_20210607_1530_180.98,357_BEA_20210607_1530_180.98.png,6/7/21 15:30,BEARISH,180.98,42.8,tested,,,,
358_BEA_20210608_1030_180.98,358_BEA_20210608_1030_180.98.png,6/8/21 10:30,BEARISH,180.98,57.6,tested,,,,
359_BEA_20210608_1230_180.98,359_BEA_20210608_1230_180.98.png,6/8/21 12:30,BEARISH,180.98,43.4,tested,,,,
360_BEA_20210608_1430_180.98,360_BEA_20210608_1430_180.98.png,6/8/21 14:30,BEARISH,180.98,50.6,tested,,,,
361_BEA_20210609_1030_180.98,361_BEA_20210609_1030_180.98.png,6/9/21 10:30,BEARISH,180.98,55.7,tested,,,,
362_BEA_20210609_1130_180.98,362_BEA_20210609_1130_180.98.png,6/9/21 11:30,BEARISH,180.98,53.9,tested,,,,
363_BEA_20210609_1230_180.98,363_BEA_20210609_1230_180.98.png,6/9/21 12:30,BEARISH,180.98,40.7,tested,,,,
364_BEA_20210609_1430_180.98,364_BEA_20210609_1430_180.98.png,6/9/21 14:30,BEARISH,180.98,52,tested,,,,
365_BEA_20210610_1030_180.98,365_BEA_20210610_1030_180.98.png,6/10/21 10:30,BEARISH,180.98,58,tested,,,,
366_BEA_20210610_1130_180.98,366_BEA_20210610_1130_180.98.png,6/10/21 11:30,BEARISH,180.98,46.4,tested,,,,
367_BEA_20210610_1330_180.98,367_BEA_20210610_1330_180.98.png,6/10/21 13:30,BEARISH,180.98,48.9,tested,,,,
368_BEA_20210610_1430_180.98,368_BEA_20210610_1430_180.98.png,6/10/21 14:30,BEARISH,180.98,49,tested,,,,
369_BEA_20210611_0930_180.98,369_BEA_20210611_0930_180.98.png,6/11/21 9:30,BEARISH,180.98,64.2,tested,,,,
370_BEA_20210611_1030_180.98,370_BEA_20210611_1030_180.98.png,6/11/21 10:30,BEARISH,180.98,56.9,tested,,,,
371_BEA_20210611_1330_180.98,371_BEA_20210611_1330_180.98.png,6/11/21 13:30,BEARISH,180.98,40.8,tested,,,,
372_BEA_20210611_1430_180.98,372_BEA_20210611_1430_180.98.png,6/11/21 14:30,BEARISH,180.98,41.5,tested,,,,
373_BEA_20210614_1030_180.98,373_BEA_20210614_1030_180.98.png,6/14/21 10:30,BEARISH,180.98,44.7,tested,,,,
374_BEA_20210614_1130_180.98,374_BEA_20210614_1130_180.98.png,6/14/21 11:30,BEARISH,180.98,49.5,tested,,,,
375_BEA_20210614_1230_180.98,375_BEA_20210614_1230_180.98.png,6/14/21 12:30,BEARISH,180.98,46.6,tested,,,,
376_BEA_20210614_1430_180.98,376_BEA_20210614_1430_180.98.png,6/14/21 14:30,BEARISH,180.98,47.1,tested,,,,
377_BEA_20210615_0930_180.98,377_BEA_20210615_0930_180.98.png,6/15/21 9:30,BEARISH,180.98,65.9,tested,,,,
378_BEA_20210615_1030_180.98,378_BEA_20210615_1030_180.98.png,6/15/21 10:30,BEARISH,180.98,47.1,tested,,,,
379_BEA_20210615_1130_180.98,379_BEA_20210615_1130_180.98.png,6/15/21 11:30,BEARISH,180.98,46.2,tested,,,,
380_BEA_20210615_1230_180.98,380_BEA_20210615_1230_180.98.png,6/15/21 12:30,BEARISH,180.98,51,tested,,,,
381_BEA_20210615_1330_180.98,381_BEA_20210615_1330_180.98.png,6/15/21 13:30,BEARISH,180.98,42.5,tested,,,,
382_BEA_20210615_1430_180.98,382_BEA_20210615_1430_180.98.png,6/15/21 14:30,BEARISH,180.98,41.1,tested,,,,
383_BEA_20210615_1530_180.98,383_BEA_20210615_1530_180.98.png,6/15/21 15:30,BEARISH,180.98,45.2,tested,,,,
384_BEA_20210616_0930_180.98,384_BEA_20210616_0930_180.98.png,6/16/21 9:30,BEARISH,180.98,68,tested,,,,
385_BEA_20210616_1030_180.98,385_BEA_20210616_1030_180.98.png,6/16/21 10:30,BEARISH,180.98,56.9,tested,,,,
386_BEA_20210616_1330_180.98,386_BEA_20210616_1330_180.98.png,6/16/21 13:30,BEARISH,180.98,54.9,tested,,,,
387_BEA_20210616_1530_180.98,387_BEA_20210616_1530_180.98.png,6/16/21 15:30,BEARISH,180.98,47,tested,,,,
388_BEA_20210617_1130_180.98,388_BEA_20210617_1130_180.98.png,6/17/21 11:30,BEARISH,180.98,51.6,tested,,,,
389_BEA_20210617_1430_180.98,389_BEA_20210617_1430_180.98.png,6/17/21 14:30,BEARISH,180.98,40.8,tested,,,,
390_BEA_20210617_1530_180.98,390_BEA_20210617_1530_180.98.png,6/17/21 15:30,BEARISH,180.98,47,tested,,,,
391_BEA_20210618_0930_180.98,391_BEA_20210618_0930_180.98.png,6/18/21 9:30,BEARISH,180.98,88.1,tested,INVAILD,,HIGH,YES
392_BEA_20210618_1030_180.98,392_BEA_20210618_1030_180.98.png,6/18/21 10:30,BEARISH,180.98,52.8,tested,,,,
393_BEA_20210618_1330_180.98,393_BEA_20210618_1330_180.98.png,6/18/21 13:30,BEARISH,180.98,47.5,tested,,,,
394_BEA_20210618_1430_180.98,394_BEA_20210618_1430_180.98.png,6/18/21 14:30,BEARISH,180.98,50.5,tested,INVAILD,,HIGH,YES
395_BEA_20210621_0930_180.98,395_BEA_20210621_0930_180.98.png,6/21/21 9:30,BEARISH,180.98,86.1,tested,,,,
396_BEA_20210621_1430_180.98,396_BEA_20210621_1430_180.98.png,6/21/21 14:30,BEARISH,180.98,60,tested,,,,
397_BEA_20210621_1530_180.98,397_BEA_20210621_1530_180.98.png,6/21/21 15:30,BEARISH,180.98,43.5,tested,,,,
398_BEA_20210622_0930_180.98,398_BEA_20210622_0930_180.98.png,6/22/21 9:30,BEARISH,180.98,57.5,tested,,,,
399_BEA_20210622_1230_180.98,399_BEA_20210622_1230_180.98.png,6/22/21 12:30,BEARISH,180.98,54.4,tested,,,,
400_BEA_20210622_1530_180.98,400_BEA_20210622_1530_180.98.png,6/22/21 15:30,BEARISH,180.98,57,tested,,,,
401_BEA_20210623_1030_180.98,401_BEA_20210623_1030_180.98.png,6/23/21 10:30,BEARISH,180.98,57.2,tested,,,,
402_BEA_20210623_1330_180.98,402_BEA_20210623_1330_180.98.png,6/23/21 13:30,BEARISH,180.98,55.2,tested,,,,
403_BEA_20210623_1530_180.98,403_BEA_20210623_1530_180.98.png,6/23/21 15:30,BEARISH,180.98,44.4,tested,,,,
404_BEA_20210624_1230_180.98,404_BEA_20210624_1230_180.98.png,6/24/21 12:30,BEARISH,180.98,60.3,tested,,,,
405_BEA_20210624_1330_180.98,405_BEA_20210624_1330_180.98.png,6/24/21 13:30,BEARISH,180.98,56.5,tested,,,,
406_BEA_20210624_1430_180.98,406_BEA_20210624_1430_180.98.png,6/24/21 14:30,BEARISH,180.98,58.9,tested,,,,
407_BEA_20210624_1530_180.98,407_BEA_20210624_1530_180.98.png,6/24/21 15:30,BEARISH,180.98,61.6,tested,,,,
